[23:04:02] [info] MAAT: Creating window MAAT Editor (1600, 900)
[23:04:02] [info] MAAT: OpenGL Info:
[23:04:02] [info] MAAT:   Vendor: ATI Technologies Inc.
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 50
[23:04:56] [warning] MAAT: Pixel data = 50
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
[23:04:56] [warning] MAAT: Pixel data = 1036831949
